name,closed,review,rating,categories,phone,distance,latitude,longitude,address,station_name
Freshii,False,8,2.5,Salad,+16473511230,325.96469594652393,43.6478537167729,-79.3829644358786,"121 King St W, Toronto, ON M5H 3X7, Canada",Richmond St W / York St
Oakwood Village Library & Arts Centre,False,1,4.0,Libraries,+14163941040,718.0771748520464,43.6865807,-79.4381104,"1745 Eglinton Avenue W, Toronto, ON M6E 2H6, Canada",Vaughan Rd / Oakwood Ave
Maria Shchuka Library,False,8,3.5,Libraries,+14163941000,627.0649352743579,43.69603,-79.44721,"1745 Eglinton Avenue W, Toronto, ON M6E 2H6, Canada",Vaughan Rd / Oakwood Ave
Toronto Public Library - Northern District Branch,False,9,3.5,Libraries,+14163937610,898.8226184951118,43.708271,-79.4000168,"700 Eglinton Avenue W, Toronto, ON M5N 1B9, Canada",Braemar Ave / Eglinton Ave W
Freshii,False,3,4.0,Salad,+16477944595,1096.0608236220148,43.710488,-79.398951,"700 Eglinton Avenue W, Toronto, ON M5N 1B9, Canada",Braemar Ave / Eglinton Ave W
Toronto Public Library - Forest Hill Library,False,5,3.0,Libraries,+14163937706,931.1632056902037,43.7022806733443,-79.4207239151001,"700 Eglinton Avenue W, Toronto, ON M5N 1B9, Canada",Braemar Ave / Eglinton Ave W
Tabule Restaurant,False,290,4.0,Middle Eastern,+14164833747,842.8680681845411,43.700983,-79.396863,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Eglinton Ave E / Redpath Ave
Toronto Public Library - Northern District Branch,False,9,3.5,Libraries,+14163937610,583.3981439035612,43.708271,-79.4000168,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Eglinton Ave E / Redpath Ave
Freshii,False,3,4.0,Salad,+16477944595,596.0976769179241,43.710488,-79.398951,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Eglinton Ave E / Redpath Ave
Toronto Public Library - Mount Pleasant,False,3,2.0,Libraries,+14163937737,560.26570684612,43.70396,-79.388,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Eglinton Ave E / Redpath Ave
Long Branch Library,False,1,4.0,Libraries,+14163945320,1245.0716622894074,43.5952399598969,-79.5313234627247,"3500 Lake Shore Boulevard W, Toronto, ON M8W 1N6, Canada",Marie Curtis Park
Guildwood Library,False,2,3.5,Libraries,+14163968872,926.2228565687593,43.746862330178,-79.1997263208032,"123 Guildwood Parkway, Toronto, ON M1E 1P1, Canada",Guildwood GO Station (South)
Saigon Lotus,False,221,4.5,Vietnamese,+14169011115,969.4772620609604,43.65449,-79.39928,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
PLANTA Yorkville,False,512,4.0,Vegetarian,+16478121221,1284.689850990788,43.67028,-79.38945,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
King's Café,False,143,4.0,Vegetarian,+14165911340,969.395402684384,43.65421,-79.4021099,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
The Grapefruit Moon,False,143,3.5,Breakfast & Brunch,+14165349056,1184.2924901709403,43.66967,-79.41318,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Hungary-Thai,False,116,3.0,Thai,+14165956405,956.6467687144434,43.65429,-79.40215,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Ghazale Restaurant,False,98,3.5,Salad,+14165374417,755.6052400985379,43.665184389858,-79.4107031822205,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Gerstein Science Information Centre,False,9,4.5,Libraries,+14169782280,661.5642325417734,43.66221,-79.39407,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Kupfert & Kim,False,10,4.5,Gluten-Free,+14169251222,1150.0630428064483,43.6697979431727,-79.391163289547,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Robarts Library,False,26,3.0,Libraries,+14169788450,257.2145656605243,43.66453,-79.39913,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Fennel Eatery,False,11,4.0,Vegan,+14169228125,462.8930982515802,43.6669399,-79.40321,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Thomas Fisher Rare Book Library,False,4,4.0,Libraries,+14169785285,263.3407532647922,43.66409,-79.39892,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
EJ Pratt Libary,False,7,4.5,Libraries,+14165854470,949.0867439359118,43.6666730790851,-79.3912459850874,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Toronto Public Library,False,14,3.0,Libraries,+14163937746,620.4279086607786,43.65792,-79.39834,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
John W. Graham Library,False,2,5.0,Libraries,+14169785851,468.00268336473255,43.66501,-79.3966,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Freshii,False,53,3.0,Salad,+14169212300,1275.3788791658567,43.6706282,-79.3901,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Toronto Public Library - Palmerston Branch,False,5,4.0,Libraries,+14163937680,1018.3532468754622,43.66509,-79.41415,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Freshii,False,10,2.0,Salad,+16477936309,525.9364612996038,43.66637,-79.40636,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Sunny Cafe,False,3,5.0,Vegetarian,,462.8930982515802,43.6669399,-79.40321,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Toronto Zine Library,False,1,4.0,Libraries,,515.6793896496764,43.6652822,-79.4073643,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Freshii,False,3,4.0,Salad,+16477944545,1138.3030398422331,43.6712,-79.39436,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Spadina Ave / Harbord St - SMART
Saigon Lotus,False,221,4.5,Vietnamese,+14169011115,677.7759055586126,43.65449,-79.39928,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Buddha's Vegan,False,148,4.5,Vegetarian,+14166033811,1055.641153477468,43.65203,-79.40337,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
King's Café,False,143,4.0,Vegetarian,+14165911340,788.1182620515519,43.65421,-79.4021099,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Greens Vegetarian Restaurant,False,121,4.0,Vegan,+14166033337,1014.313079869535,43.65206,-79.40267,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Gerstein Science Information Centre,False,9,4.5,Libraries,+14169782280,339.50247759911394,43.66221,-79.39407,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Hungary-Thai,False,116,3.0,Thai,+14165956405,775.7009749085269,43.65429,-79.40215,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Toronto Public Library,False,14,3.0,Libraries,+14163937746,276.2573810203855,43.65792,-79.39834,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
EJ Pratt Libary,False,7,4.5,Libraries,+14165854470,851.5220666050071,43.6666730790851,-79.3912459850874,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
University of Toronto Mathematical Science Library,False,2,3.5,Libraries,+14169788624,83.02959131567675,43.6597099,-79.39711,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Fennel Eatery,False,11,4.0,Vegan,+14169228125,892.0450969810746,43.6669399,-79.40321,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
John W. Graham Library,False,2,5.0,Libraries,+14169785851,492.22248465687386,43.66501,-79.3966,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
University of Toronto Engineering and Computer Science Library,False,2,3.0,Libraries,+14169786494,185.54218357565412,43.66002,-79.39467,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Robarts Library,False,26,3.0,Libraries,+14169788450,494.820102832054,43.66453,-79.39913,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Thomas Fisher Rare Book Library,False,4,4.0,Libraries,+14169785285,446.3563006137713,43.66409,-79.39892,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Laidlaw Library,False,2,3.5,Libraries,+14169788083,335.54129064055826,43.6631839333491,-79.3958973884583,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Vege Delight,False,1,4.0,Vegetarian,+16473490803,1043.8961293024563,43.655013,-79.3863578,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Freshii,False,13,3.0,Vegetarian,+16477481800,843.1898101124497,43.65625,-79.38818,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Freshii,False,6,3.5,Salad,+16474848548,902.2239560521934,43.66464,-79.3876,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Freshii,False,10,2.0,Salad,+16477936309,1003.6538784683479,43.66637,-79.40636,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
OISE Library,False,2,3.5,Libraries,+14169781850,865.375737654726,43.6680150988103,-79.3984776493066,"252 Bloor Street W, Toronto, ON M5S 1V6, Canada",Ursula Franklin St / St. George St - SMART
Port Union Library,False,3,3.5,Libraries,+14163968885,666.3901139859996,43.7796593,-79.1402512,"5450 Lawrence Ave E, Toronto, ON M1C 3B2, Canada",Rouge Hill GO Station
Guildwood Library,False,2,3.5,Libraries,+14163968872,114.83912918478538,43.746862330178,-79.1997263208032,"123 Guildwood Parkway, Toronto, ON M1E 1P1, Canada",Livingston Rd / Guildwood Pkwy
Bombay On the Lake,False,46,3.5,Indian,+14168503721,239.81285025081232,43.59995,-79.50784,"110 Eleventh Street, Etobicoke, ON M8V 3G6, Canada",Twelfth St / Thirteenth St
Toronto Public Library,False,4,4.0,Libraries,+14163945350,159.58485070345148,43.5981865,-79.5092316,"110 Eleventh Street, Etobicoke, ON M8V 3G6, Canada",Twelfth St / Thirteenth St
Bellona Kitchen,False,9,4.5,Vegetarian,+14166048777,1091.7923238778592,43.65582003744772,-79.4873736,"620 Jane Street, Toronto, ON M4W 1A7, Canada",Florence Gell Park
Jane Dundas Library,False,4,4.0,Libraries,+14163941014,722.7510445855619,43.66547,-79.4914299,"620 Jane Street, Toronto, ON M4W 1A7, Canada",Florence Gell Park
Toronto Public Library,False,23,4.0,Libraries,+14163937674,588.1906128971674,43.6599221343444,-79.4339944794774,"1030 Bloor Street W, Toronto, ON M6H 1M2, Canada",Wallace Ave / Pauline Ave
Butter Chicken Roti - Bloor W,False,10,4.0,Indian,+16473473227,710.7826212551035,43.6609,-79.43146,"1030 Bloor Street W, Toronto, ON M6H 1M2, Canada",Wallace Ave / Pauline Ave
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,344.8430645001925,43.6485583,-79.3817111,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,823.6271214518449,43.65082,-79.3878,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Kupfert & Kim,False,34,3.5,Vegan,+14166011333,137.37709250561662,43.6464176062663,-79.3790951381131,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Copper Branch,False,39,3.5,Vegan,+14167922982,289.34953386681224,43.64823,-79.37952,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Crave Healthy Habits,False,17,4.0,Salad,+14168554441,198.91094383828246,43.6471768,-79.3815764,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,390.96372774178815,43.6475179450612,-79.3844664886699,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,4,3.0,Salad,+16474848030,120.58843977489715,43.64668082262452,-79.38015770163949,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Fit For Life,False,1,4.0,Vegetarian,+14163685745,172.1823533405183,43.64652,-79.3787399,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,530.2639451999745,43.64999,-79.383189,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Annalakshmi,False,25,3.0,Vegetarian,+14167923672,884.6808738643691,43.64454,-79.39136,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Fit For Life,False,10,2.5,Breakfast & Brunch,+14163632971,289.34953386681224,43.64823,-79.37952,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Crave Healthy Habits,False,15,3.0,Vegetarian,+14162382628,355.55572622734644,43.6474075,-79.3840397,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Kupfert & Kim,False,4,4.0,Vegan,+14163605555,513.208444006762,43.6414118932365,-79.3777328453616,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,11,3.0,Salad,+16476925173,494.5963158486944,43.6482242201003,-79.3853582879312,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,3,2.5,Vegetarian,+16473457848,446.1545715610235,43.6449907389034,-79.385864585638,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,8,2.5,Salad,+16473511230,324.5648062088214,43.6478537167729,-79.3829644358786,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,2,3.5,Salad,+16473465505,421.6693198491873,43.64935,-79.379528,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Toronto Public Library,False,4,2.5,Libraries,+14163937655,360.03140504082086,43.64997,-79.36843,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,25,2.5,Vegetarian,+14165984441,929.7302288322226,43.65367,-79.38007,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
Freshii,False,25,2.0,Vegetarian,+16473445017,674.8875772292831,43.65009911988288,-79.37474237242134,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Union Station
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,948.1614961851627,43.65082,-79.3878,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,41,3.0,Vegetarian,+16474977590,240.59226604607565,43.66099,-79.38385,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,230.5926610843918,43.65756405198712,-79.38373638423317,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,7,4.0,Salad,+14169773197,366.04612821440253,43.65958,-79.38102,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Gerstein Science Information Centre,False,9,4.5,Libraries,+14169782280,731.7903660699636,43.66221,-79.39407,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
EJ Pratt Libary,False,7,4.5,Libraries,+14165854470,951.9476955873918,43.6666730790851,-79.3912459850874,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Vegholic,False,1,3.0,Vegetarian,+14163400015,268.81225088103463,43.6587182,-79.382272,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,13,3.0,Vegetarian,+16477481800,377.8332062782173,43.65625,-79.38818,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,390.52603417624124,43.65767,-79.3811,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Vege Delight,False,1,4.0,Vegetarian,+16473490803,457.98406882929606,43.655013,-79.3863578,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,6,3.5,Salad,+16474848548,620.841279340983,43.66464,-79.3876,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,25,2.5,Vegetarian,+14165984441,724.6967928160718,43.65367,-79.38007,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
John W. Graham Library,False,2,5.0,Libraries,+14169785851,1079.3962319464113,43.66501,-79.3966,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Toronto Public Library - St. James Town Branch,False,3,4.0,Libraries,+14163937744,1280.2763750936128,43.66789,-79.37469,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
City Hall Public Library,False,6,3.5,Libraries,+14163937650,661.9453554973462,43.65334661098505,-79.38382620000098,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,5,3.0,Vegetarian,+16473507797,823.9438739481845,43.66553,-79.38049,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Laidlaw Library,False,2,3.5,Libraries,+14169788083,944.2622337954791,43.6631839333491,-79.3958973884583,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
University of Toronto Engineering and Computer Science Library,False,2,3.0,Libraries,+14169786494,752.3143259063592,43.66002,-79.39467,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
University of Toronto Mathematical Science Library,False,2,3.5,Libraries,+14169788624,951.7231212847311,43.6597099,-79.39711,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,6,2.5,Vegetarian,+14167928418,870.4234227763103,43.6515826514359,-79.3828758178581,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Hayter St / La Plante Ave
Freshii,False,7,4.0,Salad,+14169773197,922.928402032055,43.65958,-79.38102,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Toronto Public Library - Parliament Street Branch,False,6,2.0,Libraries,+14163937663,361.0310978380983,43.66183,-79.36791,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Freshii,False,25,2.5,Vegetarian,+14165984441,1001.5354671886115,43.65367,-79.38007,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,941.9264188325031,43.65767,-79.3811,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Freshii,False,25,2.0,Vegetarian,+16473445017,1050.0107038555122,43.65009911988288,-79.37474237242134,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Toronto Public Library - St. James Town Branch,False,3,4.0,Libraries,+14163937744,1036.1699805863009,43.66789,-79.37469,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Freshii,False,5,3.0,Vegetarian,+16473507797,1170.4511295797488,43.66553,-79.38049,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Freshii,False,6,2.0,Salad,+16474848550,931.3632814359376,43.6512261292511,-79.3645856156945,"351 King St E, Toronto, ON M5A 1L1, Canada",Seaton St / Dundas St E - SMART
Jane Dundas Library,False,4,4.0,Libraries,+14163941014,997.6841086306923,43.66547,-79.4914299,"620 Jane Street, Toronto, ON M4W 1A7, Canada",Lundy Ave / Étienne Brûlé Park
Toronto Public Library - Forest Hill Library,False,5,3.0,Libraries,+14163937706,585.7030546178706,43.7022806733443,-79.4207239151001,"700 Eglinton Avenue W, Toronto, ON M5N 1B9, Canada",Chiltern Hill Rd / Eglinton Ave W
Centennial Library,False,3,3.5,Libraries,+14163955490,755.5447757361726,43.7861252,-79.3879166,"578 Finch Aveune W, Toronto, ON M2R 1N7, Canada",Torresdale Ave / Antibes Dr
